Task,Mode,Participant,Run time,Created at,Robot count
varying_control,attractive,9n22CcBV53paQ1HYod1M6Q,120.87,2013-10-15 02:37:07 UTC,16,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.69 Safari/537.36"
varying_control,global,VyUu6jp8oPC-1TmLQF3ooA,145.067,2013-10-15 03:23:15 UTC,16,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.69 Safari/537.36"
maze_positioning,default,9LMnhQ422OSs3sj69DKbZg,102.285,2013-10-15 08:19:28 UTC,49,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.69 Safari/537.36"
varying_control,global,KVN5nCnRqO8qjGSLJzz8yw,95.196,2013-10-15 15:56:16 UTC,16,Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.2; WOW64; Trident/6.0; .NET4.0E; .NET4.0C; .NET CLR 3.5.30729; .NET CLR 2.0.50727; .NET CLR 3.0.30729; MAGWJS)
maze_positioning,default,KVN5nCnRqO8qjGSLJzz8yw,99.263,2013-10-15 15:58:17 UTC,290,Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.2; WOW64; Trident/6.0; .NET4.0E; .NET4.0C; .NET CLR 3.5.30729; .NET CLR 2.0.50727; .NET CLR 3.0.30729; MAGWJS)
robot_positioning,default,KVN5nCnRqO8qjGSLJzz8yw,72.369,2013-10-15 15:59:48 UTC,5,Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.2; WOW64; Trident/6.0; .NET4.0E; .NET4.0C; .NET CLR 3.5.30729; .NET CLR 2.0.50727; .NET CLR 3.0.30729; MAGWJS)
varying_control,attractive,zCEfDE-tKce_TG1005YCFg,240.653,2013-10-15 17:12:41 UTC,16,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.69 Safari/537.36"
maze_positioning,default,zCEfDE-tKce_TG1005YCFg,76.607,2013-10-15 17:15:35 UTC,131,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.69 Safari/537.36"
robot_positioning,default,zCEfDE-tKce_TG1005YCFg,2.272,2013-10-15 17:16:46 UTC,1,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.69 Safari/537.36"
maze_positioning,default,ftZDxgveLU7S5WElixc8ng,84.798,2013-10-15 19:51:54 UTC,199,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.66 Beamrise/29.3.0.6322 Safari/537.36"
varying_control,attractive,grs-ECSkQd_0XZToViJmFw,60.149,2013-10-19 17:49:19 UTC,16,Mozilla/5.0 (Windows NT 6.1; rv:24.0) Gecko/20100101 Firefox/24.0
varying_visualization,full-state,_sXjH7nGYW8ne6NYx_Iikw,224.577,2013-10-16 01:46:39 UTC,100,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.69 Safari/537.36"
robot_positioning,default,yi8guB9S5sgPgurcYAKzpA,7.945,2013-10-16 04:17:49 UTC,4,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.69 Safari/537.36"
robot_positioning,default,yi8guB9S5sgPgurcYAKzpA,7.806,2013-10-16 04:19:54 UTC,2,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.69 Safari/537.36"
robot_positioning,default,yi8guB9S5sgPgurcYAKzpA,7.936,2013-10-16 04:21:02 UTC,3,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.69 Safari/537.36"
robot_positioning,default,yi8guB9S5sgPgurcYAKzpA,4.705,2013-10-16 04:22:29 UTC,3,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.69 Safari/537.36"
varying_control,attractive,0oPqJHqwFqZEmGT2Rvd2rA,202.866,2013-10-16 07:57:41 UTC,16,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36"
varying_control,repulsive,0oPqJHqwFqZEmGT2Rvd2rA,276.519,2013-10-16 08:04:10 UTC,16,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36"
varying_control,repulsive,0oPqJHqwFqZEmGT2Rvd2rA,182.959,2013-10-16 08:08:15 UTC,16,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36"
varying_control,repulsive,T5jnh-r8vdxv2684z-iB-Q,367.244,2013-10-16 10:04:01 UTC,16,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:18.0) Gecko/20100101 Firefox/18.0
maze_positioning,default,T5jnh-r8vdxv2684z-iB-Q,173.531,2013-10-16 10:08:30 UTC,476,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:18.0) Gecko/20100101 Firefox/18.0
maze_positioning,default,Gk7Z5Y1luG6zY4HJkF4lIQ,132.985,2013-10-16 14:06:27 UTC,258,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.69 Safari/537.36"
robot_positioning,default,Gk7Z5Y1luG6zY4HJkF4lIQ,8.391,2013-10-16 14:07:01 UTC,1,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.69 Safari/537.36"
varying_control,global,VjFpq5Fke7AdNARbX24FzQ,153.785,2013-10-16 16:45:05 UTC,16,Mozilla/5.0 (X11; Linux x86_64; rv:24.0) Gecko/20100101 Firefox/24.0
maze_positioning,default,VjFpq5Fke7AdNARbX24FzQ,188.132,2013-10-16 16:48:52 UTC,288,Mozilla/5.0 (X11; Linux x86_64; rv:24.0) Gecko/20100101 Firefox/24.0
robot_positioning,default,VjFpq5Fke7AdNARbX24FzQ,3.294,2013-10-16 16:53:03 UTC,1,Mozilla/5.0 (X11; Linux x86_64; rv:24.0) Gecko/20100101 Firefox/24.0
robot_positioning,default,VjFpq5Fke7AdNARbX24FzQ,125.693,2013-10-16 16:55:57 UTC,10,Mozilla/5.0 (X11; Linux x86_64; rv:24.0) Gecko/20100101 Firefox/24.0
maze_positioning,default,X5cFyVUx2HvCOMb1lT7Kow,82.325,2013-10-16 17:43:14 UTC,137,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.69 Safari/537.36"
maze_positioning,default,X5cFyVUx2HvCOMb1lT7Kow,85.929,2013-10-16 17:46:02 UTC,376,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.69 Safari/537.36"
maze_positioning,default,X5cFyVUx2HvCOMb1lT7Kow,78.094,2013-10-16 17:49:28 UTC,178,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.69 Safari/537.36"
varying_control,global,4WjIiKkayAPNV0pfDzAQTA,188.693,2013-10-16 18:04:21 UTC,16,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36"
varying_control,global,xes8OerB5w1WBnxVTn8nkg,298.53,2013-10-16 19:09:07 UTC,16,"Mozilla/5.0 (Windows NT 6.2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.69 Safari/537.36"
varying_control,attractive,WKoTGPIL-TEU1VbgSx-YUQ,258.417,2013-10-16 19:33:57 UTC,16,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.69 Safari/537.36"
maze_positioning,default,WKoTGPIL-TEU1VbgSx-YUQ,102.891,2013-10-16 19:36:49 UTC,190,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.69 Safari/537.36"
varying_control,attractive,Sec8XfSlJTjp847_AmanEA,98.263,2013-10-16 21:34:17 UTC,16,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:24.0) Gecko/20100101 Firefox/24.0
maze_positioning,default,xoVZ1V0joQN1QZSSa7C0CQ,119.135,2013-10-17 04:48:23 UTC,357,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:24.0) Gecko/20100101 Firefox/24.0
maze_positioning,default,xoVZ1V0joQN1QZSSa7C0CQ,103.012,2013-10-17 04:52:29 UTC,430,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:24.0) Gecko/20100101 Firefox/24.0
maze_positioning,default,xoVZ1V0joQN1QZSSa7C0CQ,64.977,2013-10-17 04:55:50 UTC,77,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:24.0) Gecko/20100101 Firefox/24.0
maze_positioning,default,xoVZ1V0joQN1QZSSa7C0CQ,50.785,2013-10-17 04:57:29 UTC,128,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:24.0) Gecko/20100101 Firefox/24.0
maze_positioning,default,xoVZ1V0joQN1QZSSa7C0CQ,53.659,2013-10-17 04:58:55 UTC,171,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:24.0) Gecko/20100101 Firefox/24.0
robot_positioning,default,xoVZ1V0joQN1QZSSa7C0CQ,24.056,2013-10-17 05:00:07 UTC,2,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:24.0) Gecko/20100101 Firefox/24.0
robot_positioning,default,xoVZ1V0joQN1QZSSa7C0CQ,76.712,2013-10-17 05:06:33 UTC,6,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:24.0) Gecko/20100101 Firefox/24.0
robot_positioning,default,xoVZ1V0joQN1QZSSa7C0CQ,46.425,2013-10-17 05:08:13 UTC,6,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:24.0) Gecko/20100101 Firefox/24.0
robot_positioning,default,xoVZ1V0joQN1QZSSa7C0CQ,37.225,2013-10-17 05:15:42 UTC,5,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:24.0) Gecko/20100101 Firefox/24.0
robot_positioning,default,xoVZ1V0joQN1QZSSa7C0CQ,11.024,2013-10-17 05:10:21 UTC,4,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:24.0) Gecko/20100101 Firefox/24.0
robot_positioning,default,G8LnhN7WnWPxHDhxSJA9FQ,4.56,2013-10-19 04:20:20 UTC,3,Mozilla/5.0 (X11; Linux x86_64; rv:20.0) Gecko/20100101 Firefox/20.0 Iceweasel/20.0
robot_positioning,default,bobchQlwmv9mJqjrGDXnvg,10.719,2013-10-19 04:25:45 UTC,2,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.66 Safari/537.36"
robot_positioning,default,bobchQlwmv9mJqjrGDXnvg,5.595,2013-10-19 04:26:56 UTC,4,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.66 Safari/537.36"
varying_control,attractive,7lYijoBd5DPnzGINlKOAdQ,141.206,2013-10-19 07:38:32 UTC,16,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36"
varying_control,global,7lYijoBd5DPnzGINlKOAdQ,122.837,2013-10-19 07:41:23 UTC,16,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36"
maze_positioning,default,7lYijoBd5DPnzGINlKOAdQ,188.449,2013-10-19 07:45:23 UTC,441,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36"
robot_positioning,default,7lYijoBd5DPnzGINlKOAdQ,21.102,2013-10-19 07:47:00 UTC,4,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36"
robot_positioning,default,7lYijoBd5DPnzGINlKOAdQ,2.477,2013-10-19 07:47:52 UTC,1,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36"
robot_positioning,default,7lYijoBd5DPnzGINlKOAdQ,26.433,2013-10-19 07:49:07 UTC,5,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36"
varying_visualization,full-state,7lYijoBd5DPnzGINlKOAdQ,128.259,2013-10-19 08:03:12 UTC,100,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36"
varying_visualization,convex-hull,7lYijoBd5DPnzGINlKOAdQ,192.288,2013-10-19 08:07:00 UTC,100,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36"
pyramid_building,2.0,7lYijoBd5DPnzGINlKOAdQ,358.204,2013-10-19 08:16:50 UTC,8,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36"
pyramid_building,5.1,7lYijoBd5DPnzGINlKOAdQ,184.335,2013-10-19 08:35:21 UTC,8,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36"
robot_positioning,default,GVm2oNjTgb5hXEYB5Yb7CA,5.466,2013-10-19 10:53:28 UTC,3,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/536.29.13 (KHTML, like Gecko) Version/6.0.4 Safari/536.29.13"
varying_control,attractive,M3gAPrUgHmj6g2ncMS0-uw,164.875,2013-10-19 11:25:20 UTC,16,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36"
maze_positioning,default,M3gAPrUgHmj6g2ncMS0-uw,62.364,2013-10-19 11:27:03 UTC,212,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36"
maze_positioning,default,M3gAPrUgHmj6g2ncMS0-uw,70.114,2013-10-19 11:28:41 UTC,324,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36"
robot_positioning,default,M3gAPrUgHmj6g2ncMS0-uw,8.691,2013-10-19 11:37:21 UTC,4,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36"
varying_visualization,convex-hull,M3gAPrUgHmj6g2ncMS0-uw,97.578,2013-10-19 11:46:32 UTC,100,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36"
varying_control,repulsive,M3gAPrUgHmj6g2ncMS0-uw,118.897,2013-10-19 11:48:43 UTC,16,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36"
robot_positioning,default,M3gAPrUgHmj6g2ncMS0-uw,48.118,2013-10-19 11:51:14 UTC,6,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36"
pyramid_building,9.8,M3gAPrUgHmj6g2ncMS0-uw,257.003,2013-10-19 11:56:06 UTC,8,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36"
maze_positioning,default,54gEs0DglUIDBFfA9Tav_A,155.134,2013-10-19 14:44:25 UTC,262,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.69 Safari/537.36"
varying_control,attractive,32XVsS7ln-QEBOMXDVVlnw,153.078,2013-10-19 16:02:55 UTC,16,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.110 Safari/537.36"
maze_positioning,default,IoBDs2h4HVswZOgFhaNq5Q,167.714,2013-10-19 16:21:27 UTC,474,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36"
robot_positioning,default,IoBDs2h4HVswZOgFhaNq5Q,12.55,2013-10-19 16:25:00 UTC,2,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36"
robot_positioning,default,IoBDs2h4HVswZOgFhaNq5Q,8.974,2013-10-19 16:27:28 UTC,3,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36"
robot_positioning,default,IoBDs2h4HVswZOgFhaNq5Q,6.009,2013-10-19 16:27:56 UTC,4,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36"
robot_positioning,default,IoBDs2h4HVswZOgFhaNq5Q,37.456,2013-10-19 16:28:44 UTC,5,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36"
robot_positioning,default,IoBDs2h4HVswZOgFhaNq5Q,1.69,2013-10-19 16:28:57 UTC,1,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36"
maze_positioning,default,3xgukQgg2E-GPG4OLr4Ptw,99.57,2013-10-19 16:49:29 UTC,372,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36"
varying_control,global,AAd4j1BqqEpbXYC9iQt9ug,221.972,2013-10-19 16:55:08 UTC,16,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36"
varying_control,global,4ZGcSj1xYtWjWuUC4O5i1A,291.909,2013-10-19 17:28:00 UTC,16,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.69 Safari/537.36"
maze_positioning,default,4ZGcSj1xYtWjWuUC4O5i1A,60.076,2013-10-19 17:30:38 UTC,116,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.69 Safari/537.36"
robot_positioning,default,4ZGcSj1xYtWjWuUC4O5i1A,77.204,2013-10-19 17:32:21 UTC,6,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.69 Safari/537.36"
robot_positioning,default,4ZGcSj1xYtWjWuUC4O5i1A,10.482,2013-10-19 17:32:52 UTC,3,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.69 Safari/537.36"
robot_positioning,default,4ZGcSj1xYtWjWuUC4O5i1A,1.738,2013-10-19 17:33:08 UTC,1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.69 Safari/537.36"
robot_positioning,default,4ZGcSj1xYtWjWuUC4O5i1A,45.409,2013-10-19 17:34:10 UTC,7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.69 Safari/537.36"
pyramid_building,2.8,4ZGcSj1xYtWjWuUC4O5i1A,267.002,2013-10-19 17:38:56 UTC,8,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.69 Safari/537.36"
varying_visualization,mean & variance,4ZGcSj1xYtWjWuUC4O5i1A,75.106,2013-10-19 17:41:01 UTC,100,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.69 Safari/537.36"
maze_positioning,default,grs-ECSkQd_0XZToViJmFw,112.946,2013-10-19 17:51:49 UTC,47,Mozilla/5.0 (Windows NT 6.1; rv:24.0) Gecko/20100101 Firefox/24.0
robot_positioning,default,grs-ECSkQd_0XZToViJmFw,35.464,2013-10-19 17:52:47 UTC,2,Mozilla/5.0 (Windows NT 6.1; rv:24.0) Gecko/20100101 Firefox/24.0
varying_control,global,YPqvBy38d86jgh4vAD1VqA,175.183,2013-10-19 17:55:02 UTC,16,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36"
pyramid_building,9.5,grs-ECSkQd_0XZToViJmFw,238.639,2013-10-19 17:57:11 UTC,8,Mozilla/5.0 (Windows NT 6.1; rv:24.0) Gecko/20100101 Firefox/24.0
robot_positioning,default,grs-ECSkQd_0XZToViJmFw,207.334,2013-10-19 18:03:23 UTC,8,Mozilla/5.0 (Windows NT 6.1; rv:24.0) Gecko/20100101 Firefox/24.0
robot_positioning,default,YPqvBy38d86jgh4vAD1VqA,2.536,2013-10-19 18:10:16 UTC,1,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36"
varying_control,global,YPqvBy38d86jgh4vAD1VqA,95.905,2013-10-19 19:45:48 UTC,16,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36"
robot_positioning,default,YPqvBy38d86jgh4vAD1VqA,64.548,2013-10-19 19:51:49 UTC,7,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36"
pyramid_building,0.4,YPqvBy38d86jgh4vAD1VqA,305.722,2013-10-19 19:57:18 UTC,8,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36"
varying_visualization,full-state,YPqvBy38d86jgh4vAD1VqA,141.897,2013-10-19 20:01:23 UTC,100,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36"
forage,repulsive,YOKGeOLM9BKJK6VtACdXFQ,178.487,2014-03-09 19:55:49 UTC,100,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.63 Safari/537.36"
varying_visualization,full-state,r4H6Pb9EIFD4UbKRcauqgw,184.511,2014-05-04 01:19:20 UTC,100,Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.2; WOW64; Trident/6.0; .NET4.0E; .NET4.0C; .NET CLR 3.5.30729; .NET CLR 2.0.50727; .NET CLR 3.0.30729; McAfee; AlexaToolbar/amzni-3.0; MDDCJS)
forage,attractive,UKYoDR5idE-yqTlPWVJ1Rw,96.816,2014-05-05 06:33:39 UTC,100,Mozilla/5.0 (Windows NT 5.1; rv:28.0) Gecko/20100101 Firefox/28.0
forage,attractive,UKYoDR5idE-yqTlPWVJ1Rw,98.24,2014-05-05 06:35:32 UTC,100,Mozilla/5.0 (Windows NT 5.1; rv:28.0) Gecko/20100101 Firefox/28.0
forage,attractive,UKYoDR5idE-yqTlPWVJ1Rw,75.624,2014-05-05 06:36:58 UTC,100,Mozilla/5.0 (Windows NT 5.1; rv:28.0) Gecko/20100101 Firefox/28.0
forage,attractive,UKYoDR5idE-yqTlPWVJ1Rw,79.727,2014-05-05 06:38:27 UTC,100,Mozilla/5.0 (Windows NT 5.1; rv:28.0) Gecko/20100101 Firefox/28.0
forage,global,UKYoDR5idE-yqTlPWVJ1Rw,62.029,2014-05-05 06:41:17 UTC,100,Mozilla/5.0 (Windows NT 5.1; rv:28.0) Gecko/20100101 Firefox/28.0
forage,global,UKYoDR5idE-yqTlPWVJ1Rw,54.653,2014-05-05 06:42:26 UTC,100,Mozilla/5.0 (Windows NT 5.1; rv:28.0) Gecko/20100101 Firefox/28.0
forage,global,UKYoDR5idE-yqTlPWVJ1Rw,54.228,2014-05-05 06:47:35 UTC,100,Mozilla/5.0 (Windows NT 5.1; rv:28.0) Gecko/20100101 Firefox/28.0
varying_visualization,convex-hull,UKYoDR5idE-yqTlPWVJ1Rw,115.158,2014-05-05 06:51:54 UTC,100,Mozilla/5.0 (Windows NT 5.1; rv:28.0) Gecko/20100101 Firefox/28.0
varying_visualization,full-state,UKYoDR5idE-yqTlPWVJ1Rw,126.474,2014-05-05 06:54:24 UTC,100,Mozilla/5.0 (Windows NT 5.1; rv:28.0) Gecko/20100101 Firefox/28.0
varying_visualization,mean & variance,UKYoDR5idE-yqTlPWVJ1Rw,166.452,2014-05-05 06:57:29 UTC,100,Mozilla/5.0 (Windows NT 5.1; rv:28.0) Gecko/20100101 Firefox/28.0
maze_positioning,default,UKYoDR5idE-yqTlPWVJ1Rw,63.379,2014-05-05 07:06:11 UTC,67,Mozilla/5.0 (Windows NT 5.1; rv:28.0) Gecko/20100101 Firefox/28.0
maze_positioning,default,UKYoDR5idE-yqTlPWVJ1Rw,71.386,2014-05-05 07:09:29 UTC,23,Mozilla/5.0 (Windows NT 5.1; rv:28.0) Gecko/20100101 Firefox/28.0
maze_positioning,default,UKYoDR5idE-yqTlPWVJ1Rw,91.734,2014-05-05 07:11:22 UTC,226,Mozilla/5.0 (Windows NT 5.1; rv:28.0) Gecko/20100101 Firefox/28.0
maze_positioning,default,UKYoDR5idE-yqTlPWVJ1Rw,75.296,2014-05-05 07:12:56 UTC,215,Mozilla/5.0 (Windows NT 5.1; rv:28.0) Gecko/20100101 Firefox/28.0
forage,global,H-iF8p-Thnk1TaIPwsCXhg,156.292,2014-05-11 18:30:45 UTC,100,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.131 Safari/537.36"
forage,attractive,H-iF8p-Thnk1TaIPwsCXhg,146.144,2014-05-11 18:35:21 UTC,100,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.131 Safari/537.36"
forage,global,hR210ydlVlOUUk_wjSjp2A,99.846,2014-05-12 13:25:35 UTC,100,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; .NET4.0E; BRI/2; rv:11.0) like Gecko
